time,src_ip,dst_ip,protocol,length,status,reason
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:29 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:29 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:30 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:30 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:31 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:32 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:33 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,UDP,92,Normal,Normal
6:07:34 PM,172.16.33.1,172.16.33.130,ICMP,120,Normal,Uncommon port/protocol pattern
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Normal,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.130,172.16.33.1,TCP,54,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
6:07:34 PM,172.16.33.1,172.16.33.130,TCP,58,Anomaly,Length unusually small
